2100.0000,47.5947,-122.1340,485000.0000
1050.0000,47.5577,-122.3990,521000.0000
4390.0000,47.6789,-122.2730,1880000.0000
1840.0000,47.7368,-122.2950,467000.0000
2000.0000,47.5066,-122.2590,286300.0000
2210.0000,47.3079,-122.3930,330000.0000
3010.0000,47.5212,-122.1920,568500.0000
3250.0000,47.5398,-121.9970,800000.0000
2400.0000,47.4485,-122.1390,495000.0000
1000.0000,47.5671,-122.3940,525000.0000
2940.0000,47.5818,-122.0470,914154.0000
1350.0000,47.6965,-122.3500,388000.0000
2940.0000,47.5482,-122.3880,885000.0000
2210.0000,47.3554,-122.2980,335000.0000
2070.0000,47.2853,-122.0080,449950.0000
1140.0000,47.5022,-122.1440,294570.0000
2540.0000,47.3890,-122.0880,485000.0000
2470.0000,47.4661,-121.9970,525000.0000
810.0000,47.5188,-122.3760,235000.0000
2600.0000,47.3451,-122.0400,359900.0000
2200.0000,47.4633,-121.9760,295000.0000
1689.0000,47.7174,-122.3170,384400.0000
1200.0000,47.7763,-122.3600,263700.0000
3470.0000,47.6845,-122.2090,1500000.0000
2090.0000,47.6971,-122.2810,491950.0000
1090.0000,47.4553,-122.1740,249950.0000
2250.0000,47.3165,-122.2520,328000.0000
1420.0000,47.3555,-122.1750,192500.0000
1780.0000,47.5142,-122.1630,372000.0000
1820.0000,47.5204,-122.2050,430000.0000
3118.0000,47.2931,-122.2640,541800.0000
3430.0000,47.3183,-122.3820,367999.0000
3460.0000,47.5858,-122.3930,1250000.0000
4430.0000,47.6392,-121.9880,970000.0000
3240.0000,47.5825,-122.2420,1199500.0000
1670.0000,47.3257,-122.2760,260000.0000
3460.0000,47.5680,-122.1530,1088890.0000
880.0000,47.7262,-122.2850,378500.0000
1840.0000,47.5686,-122.3780,590000.0000
4740.0000,47.6779,-122.0750,1200000.0000
1950.0000,47.3613,-122.0810,313200.0000
2180.0000,47.4973,-122.2680,363500.0000
1660.0000,47.5290,-121.8370,201000.0000
2070.0000,47.5697,-122.2190,741000.0000
1720.0000,47.6791,-122.1130,540000.0000
3330.0000,47.5886,-122.2870,1240000.0000
2760.0000,47.5390,-122.1880,682000.0000
2700.0000,47.2877,-122.2930,314900.0000
1720.0000,47.4936,-122.0690,550388.0000
760.0000,47.5443,-122.3820,447000.0000
4400.0000,47.1593,-121.9570,687000.0000
2350.0000,47.7288,-122.2840,760000.0000
1770.0000,47.7218,-122.3060,495000.0000
1680.0000,47.4802,-122.1790,347000.0000
2514.0000,47.7044,-122.2090,575000.0000
3030.0000,47.3661,-122.2800,321000.0000
1250.0000,47.6945,-122.3150,511000.0000
870.0000,47.7288,-122.3310,312500.0000
1150.0000,47.6246,-122.1130,300000.0000
4320.0000,47.5235,-122.1680,887250.0000
1400.0000,47.2878,-122.2970,210000.0000
1160.0000,47.7159,-122.1650,370000.0000
1370.0000,47.6721,-122.3870,548000.0000
1160.0000,47.7429,-122.0720,322500.0000
2280.0000,47.4125,-122.4550,849900.0000
4000.0000,47.6146,-122.3060,739000.0000
2040.0000,47.3522,-122.0590,250000.0000
4910.0000,47.6502,-122.0660,1222500.0000
1930.0000,47.7173,-122.0340,515000.0000
2100.0000,47.6737,-122.1690,567000.0000
3180.0000,47.5372,-122.2320,1227500.0000
910.0000,47.7332,-122.3050,235000.0000
840.0000,47.4920,-122.3020,187000.0000
2010.0000,47.5525,-122.2690,475000.0000
890.0000,47.4839,-122.3400,150000.0000
970.0000,47.3173,-122.3270,219900.0000
810.0000,47.5495,-122.3570,325000.0000
2760.0000,47.7484,-122.2910,500000.0000
3580.0000,47.5364,-122.2390,1406890.0000
5350.0000,47.6295,-122.2850,2885000.0000
1070.0000,47.3516,-122.1660,240000.0000
2850.0000,47.4655,-122.2090,300000.0000
1820.0000,47.4757,-122.1480,331500.0000
770.0000,47.7406,-122.3020,275000.0000
2870.0000,47.6329,-122.3100,1325000.0000
2670.0000,47.7601,-122.1340,865000.0000
2250.0000,47.3667,-122.0410,390000.0000
1900.0000,47.2738,-122.2710,239950.0000
1090.0000,47.3161,-122.1820,152500.0000
4340.0000,47.6471,-122.0130,1187500.0000
1480.0000,47.3124,-122.3510,276200.0000
1520.0000,47.5870,-122.1340,522500.0000
2580.0000,47.5566,-122.2190,787888.0000
960.0000,47.6013,-122.2990,345000.0000
1256.0000,47.7146,-122.3110,316750.0000
2680.0000,47.4094,-122.1700,363500.0000
1580.0000,47.6541,-122.3290,720000.0000
2000.0000,47.6976,-122.1660,423500.0000
2230.0000,47.7295,-122.3340,722000.0000
900.0000,47.6575,-122.4000,529500.0000
3280.0000,47.6798,-122.0330,671300.0000
1540.0000,47.7189,-122.3530,499000.0000
1740.0000,47.5994,-122.2870,565000.0000
1480.0000,47.7732,-122.1630,360000.0000
1580.0000,47.3771,-122.3150,267000.0000
1950.0000,47.3900,-122.1530,361000.0000
1840.0000,47.3933,-122.1880,269500.0000
2370.0000,47.5427,-121.8630,522500.0000
1250.0000,47.6625,-122.0590,259875.0000
2730.0000,47.7419,-122.2050,612500.0000
2680.0000,47.4396,-122.3530,1309500.0000
2510.0000,47.6287,-122.0890,750000.0000
2270.0000,47.3264,-122.2620,375000.0000
1320.0000,47.7039,-122.3440,304000.0000
2470.0000,47.6331,-122.3100,1325000.0000
1240.0000,47.5738,-122.1360,333000.0000
2060.0000,47.5090,-122.3240,270000.0000
3520.0000,47.6375,-122.0160,810000.0000
1880.0000,47.3722,-122.0440,380000.0000
1860.0000,47.4989,-122.2650,265000.0000
1960.0000,47.5208,-122.3640,340000.0000
4120.0000,47.5872,-122.0550,949950.0000
1390.0000,47.3089,-122.3300,186950.0000
1370.0000,47.6644,-122.1450,460000.0000
1760.0000,47.5577,-122.3790,490000.0000
4240.0000,47.6008,-122.0440,1160000.0000
2790.0000,47.6085,-122.0170,685100.0000
1780.0000,47.6620,-122.3490,588000.0000
1850.0000,47.7406,-122.3130,360000.0000
1270.0000,47.6647,-122.2840,625504.0000
1010.0000,47.6874,-122.1680,350000.0000
2470.0000,47.5631,-122.3170,525000.0000
2430.0000,47.2939,-122.3680,305000.0000
2470.0000,47.6025,-122.1520,609000.0000
1860.0000,47.7760,-122.2390,380000.0000
1620.0000,47.5533,-122.3070,375000.0000
1800.0000,47.7693,-122.3570,442500.0000
2990.0000,47.5601,-122.0370,760000.0000
3520.0000,47.7437,-122.0350,864500.0000
1660.0000,47.6394,-122.2800,765000.0000
1580.0000,47.7368,-121.9680,315000.0000
2540.0000,47.4414,-122.1290,317500.0000
1730.0000,47.3628,-122.0890,205000.0000
990.0000,47.7116,-122.2140,335000.0000
1410.0000,47.3702,-122.1850,245000.0000
2190.0000,47.5693,-122.0020,520000.0000
2530.0000,47.5705,-122.2250,880000.0000
1040.0000,47.5951,-122.3010,230000.0000
1430.0000,47.5619,-122.1830,453000.0000
1660.0000,47.3663,-122.0880,269950.0000
1200.0000,47.3423,-122.0880,226000.0000
2320.0000,47.6304,-121.9880,630000.0000
1440.0000,47.7188,-122.0240,413800.0000
990.0000,47.5828,-122.3820,210000.0000
1130.0000,47.5491,-122.2680,375000.0000
2860.0000,47.7450,-122.2240,650000.0000
3560.0000,47.6356,-122.1500,1098000.0000
880.0000,47.6192,-122.2970,360000.0000
2010.0000,47.5956,-122.1740,660000.0000
1490.0000,47.5699,-122.2880,429000.0000
2570.0000,47.4199,-122.0340,435000.0000
1780.0000,47.6962,-122.3400,398500.0000
1270.0000,47.5874,-122.1360,510500.0000
2030.0000,47.5217,-122.0500,485000.0000
1630.0000,47.7176,-122.2360,425000.0000
2880.0000,47.6587,-122.1630,845000.0000
680.0000,47.6084,-122.3040,365000.0000
3240.0000,47.7190,-122.1140,749400.0000
1610.0000,47.3683,-122.2790,277000.0000
1820.0000,47.7241,-122.1680,425000.0000
1150.0000,47.6048,-122.1210,415950.0000
1880.0000,47.7718,-122.3810,455000.0000
2560.0000,47.4871,-122.0650,658588.0000
1620.0000,47.3613,-122.0530,246500.0000
1490.0000,47.7378,-121.9770,287000.0000
2190.0000,47.4712,-122.1120,370000.0000
1960.0000,47.5655,-122.2700,635000.0000
2330.0000,47.6461,-122.3920,825000.0000
2110.0000,47.4670,-122.0140,460000.0000
2370.0000,47.6780,-122.3110,735000.0000
1770.0000,47.3346,-122.3540,345000.0000
1580.0000,47.6870,-122.3860,430000.0000
1730.0000,47.5304,-122.3530,360000.0000
3260.0000,47.4829,-122.1560,552500.0000
2280.0000,47.3557,-122.2780,320000.0000
1330.0000,47.2619,-122.2980,205500.0000
1660.0000,47.5818,-122.4020,729500.0000
2910.0000,47.2842,-122.1980,292000.0000
1280.0000,47.3889,-122.0480,215000.0000
2030.0000,47.4510,-122.3650,440000.0000
1480.0000,47.5443,-122.3750,341000.0000
1780.0000,47.5237,-122.3530,310000.0000
1450.0000,47.6354,-122.3460,680000.0000
1350.0000,47.6335,-122.1960,626000.0000
1240.0000,47.4862,-122.3260,170000.0000
1860.0000,47.3974,-122.0050,472000.0000
1060.0000,47.6218,-122.1930,641200.0000
3950.0000,47.5945,-121.9810,860000.0000
2150.0000,47.3376,-122.3230,530000.0000
3720.0000,47.6880,-122.0180,955000.0000
2970.0000,47.6135,-122.2130,1565000.0000
2798.0000,47.3308,-122.1870,440000.0000
1520.0000,47.2105,-121.9890,210000.0000
1150.0000,47.5567,-122.2730,425000.0000
2430.0000,47.7642,-122.0480,590000.0000
1650.0000,47.4707,-122.2600,294000.0000
1150.0000,47.3865,-122.2170,120000.0000
3370.0000,47.5259,-122.2040,720000.0000
1630.0000,47.5168,-122.1930,445000.0000
800.0000,47.7024,-122.3460,278750.0000
680.0000,47.6964,-122.3060,200000.0000
1590.0000,47.5309,-121.8760,355000.0000
2780.0000,47.7348,-121.9660,402500.0000
1720.0000,47.4039,-122.1880,255950.0000
2578.0000,47.2603,-122.1940,400950.0000
1460.0000,47.4958,-122.1910,259950.0000
1100.0000,47.5538,-122.2820,343000.0000
2250.0000,47.6651,-122.0840,675000.0000
1720.0000,47.7329,-121.9200,439950.0000
1440.0000,47.6775,-122.1800,472500.0000
1490.0000,47.7411,-122.3470,225000.0000
1770.0000,47.6846,-122.3920,667000.0000
2170.0000,47.7512,-122.2950,420000.0000
1000.0000,47.6834,-122.0970,352500.0000
1230.0000,47.2878,-122.2510,179900.0000
1500.0000,47.6522,-122.3460,670000.0000
1080.0000,47.5045,-122.3300,115000.0000
2040.0000,47.7278,-121.9630,330000.0000
1650.0000,47.7377,-122.1970,385000.0000
2900.0000,47.7004,-122.2290,926500.0000
1770.0000,47.3358,-122.0510,255500.0000
1700.0000,47.6785,-122.3930,652000.0000
3470.0000,47.6433,-122.4030,1445000.0000
3580.0000,47.3244,-122.3790,600000.0000
1300.0000,47.6991,-122.1300,397500.0000
3290.0000,47.7056,-122.1190,775000.0000
2610.0000,47.5771,-122.0500,659000.0000
3280.0000,47.6285,-122.3620,2300000.0000
2670.0000,47.5855,-122.2920,1165000.0000
2885.0000,47.5174,-122.0460,605000.0000
1820.0000,47.6259,-122.3210,825000.0000
2180.0000,47.7540,-122.2150,496000.0000
4210.0000,47.5530,-122.1140,1365000.0000
2570.0000,47.5930,-122.1970,1170000.0000
1090.0000,47.3639,-122.1090,200000.0000
4850.0000,47.3181,-122.3440,569950.0000
2750.0000,47.7500,-122.0240,625000.0000
1850.0000,47.6711,-122.3860,975000.0000
1140.0000,47.2629,-122.2750,172500.0000
2740.0000,47.3535,-122.0260,438900.0000
1380.0000,47.2613,-122.2480,215500.0000
3730.0000,47.6036,-122.0590,925000.0000
1830.0000,47.3738,-122.0420,375000.0000
2150.0000,47.5380,-122.3560,420000.0000
1870.0000,47.3992,-122.1630,300000.0000
1520.0000,47.7303,-122.2360,389000.0000
3480.0000,47.4815,-122.1530,590000.0000
1930.0000,47.6516,-122.3750,560000.0000
3280.0000,47.6728,-122.0610,605000.0000
7730.0000,47.7615,-122.0840,1920000.0000
1100.0000,47.5433,-122.2830,249900.0000
6070.0000,47.5954,-121.9500,1550000.0000
5940.0000,47.5443,-121.8700,1149000.0000
1850.0000,47.4923,-122.2470,230000.0000
3180.0000,47.3727,-122.0540,499950.0000
1900.0000,47.7776,-122.3520,407500.0000
1530.0000,47.4620,-122.1880,337500.0000
4010.0000,47.6322,-122.2160,1646000.0000
1550.0000,47.3583,-122.1830,229900.0000
1560.0000,47.6714,-122.2800,537000.0000
2140.0000,47.3913,-122.1910,280000.0000
1180.0000,47.5998,-122.3000,345000.0000
1040.0000,47.6809,-122.3110,596000.0000
1240.0000,47.4957,-122.3520,232000.0000
2150.0000,47.7224,-122.1010,639000.0000
1770.0000,47.3497,-122.0250,350500.0000
1060.0000,47.3650,-122.0280,206000.0000
1510.0000,47.6708,-122.2970,545000.0000
5370.0000,47.6003,-122.0760,1565000.0000
1310.0000,47.5301,-122.3810,415885.0000
1430.0000,47.4454,-122.2890,280000.0000
860.0000,47.5048,-122.2720,170000.0000
900.0000,47.5268,-122.3430,320000.0000
1360.0000,47.2574,-122.3100,244000.0000
2540.0000,47.6239,-122.1440,735000.0000
1410.0000,47.6927,-121.9130,307000.0000
1990.0000,47.3258,-122.3280,280000.0000
2380.0000,47.5119,-122.2550,415000.0000
2290.0000,47.4997,-122.3530,247500.0000
1540.0000,47.7490,-122.3510,430000.0000
2770.0000,47.6082,-122.0570,505000.0000
1230.0000,47.5822,-122.1960,607000.0000
1220.0000,47.5038,-122.2660,225000.0000
1630.0000,47.5689,-122.0230,475000.0000
1530.0000,47.3638,-122.0910,164000.0000
1430.0000,47.3116,-122.3580,221000.0000
1260.0000,47.5196,-122.3760,280000.0000
2280.0000,47.6362,-122.1750,760000.0000
1220.0000,47.6740,-122.3870,500000.0000
4500.0000,47.7262,-122.2820,860000.0000
1480.0000,47.5144,-122.3790,446450.0000
1930.0000,47.4098,-122.1890,312000.0000
1310.0000,47.6944,-122.3330,526500.0000
2870.0000,47.7153,-122.3270,475000.0000
1120.0000,47.7372,-122.2210,362000.0000
998.0000,47.6983,-122.3670,324000.0000
2510.0000,47.5427,-122.1810,664000.0000
1986.0000,47.5374,-122.3900,715000.0000
2290.0000,47.5878,-122.2020,949880.0000
1050.0000,47.7071,-122.3010,360000.0000
1520.0000,47.6670,-122.1420,530000.0000
1400.0000,47.7659,-122.2040,395000.0000
1740.0000,47.3815,-122.0900,255000.0000
2800.0000,47.4649,-122.0340,440000.0000
1940.0000,47.6372,-122.3520,725000.0000
2140.0000,47.6510,-122.3990,680000.0000
2070.0000,47.3615,-122.2740,280927.0000
2290.0000,47.3739,-122.1560,328500.0000
1660.0000,47.5033,-122.3000,282000.0000
2720.0000,47.5422,-121.8600,619000.0000
2790.0000,47.5958,-122.0380,650000.0000
1430.0000,47.7271,-122.1960,424000.0000
1540.0000,47.4755,-122.1570,357500.0000
1120.0000,47.5340,-122.3640,215000.0000
3960.0000,47.3984,-122.0550,525000.0000
2400.0000,47.7661,-122.3130,499000.0000
3400.0000,47.5435,-122.2600,951000.0000
4560.0000,47.6995,-122.2280,1490000.0000
1050.0000,47.3106,-121.9990,206000.0000
2030.0000,47.6272,-122.0950,700000.0000
2810.0000,47.6077,-122.0200,725000.0000
3900.0000,47.5621,-121.9240,415000.0000
2500.0000,47.7441,-122.1730,565000.0000
2200.0000,47.3438,-122.3230,375000.0000
